"id","word","stem","lang","category","timestamp","profileid"
en:gushed,gushed,gush,en,0,1713911694778,""
en:mouldering,mouldering,moulder,en,0,1714232721327,""
en:nipping,nipping,Nip,en,0,1714299859065,""
en:cajoled,cajoled,cajole,en,0,1714232134685,""
en:gimlet,gimlet,gimlet,en,0,1714308022730,""
en:shiner,shiner,shiner,en,0,1714270752760,""
en:spinnaker,spinnaker,spinnaker,en,0,1714306880005,""
en:Glints,Glints,glint,en,0,1713923984582,""
en:chided,chided,chide,en,0,1713910406315,""
en:hilt,hilt,hilt,en,0,1714308399422,""
en:kerb,kerb,kerb,en,0,1713911794167,""
en:bout,bout,bout,en,0,1713924057881,""
en:Denizens,Denizens,denizen,en,0,1714230838217,""
en:flourish,flourish,flourish,en,0,1713954128178,""
en:abstemious,abstemious,abstemious,en,0,1714260845481,""
en:Buggered,Buggered,bugger,en,0,1714307016486,""
en:locum,locum,locum,en,0,1713911272656,""
en:slurred,slurred,slur,en,0,1714230507881,""
en:ghoul,ghoul,ghoul,en,0,1714227995769,""
en:mufti,mufti,mufti,en,0,1714307549023,""
en:nippy,nippy,nippy,en,0,1714232804205,""
en:trawl,trawl,trawl,en,0,1713911782354,""
en:knacker,knacker,knacker,en,0,1714306997596,""
en:remonstrations,remonstrations,remonstration,en,0,1713952765404,""
en:flicked,flicked,flick,en,0,1713954846270,""
en:slack,slack,slack,en,0,1714232281593,""
en:trite,trite,trite,en,0,1714232022528,""
en:hoisting,hoisting,hoist,en,0,1714306893294,""
en:scudding,scudding,scud,en,0,1713954923688,""
en:nipped,nipped,Nip,en,0,1714307099635,""
en:glib,glib,glib,en,0,1713909979505,""
en:ghouls,ghouls,ghoul,en,0,1713954501774,""
en:and,and,and,en,0,1713909973334,""
en:grubby,grubby,grubby,en,0,1714306826460,""
en:fledgling,fledgling,fledgling,en,0,1714307221903,""
en:whittled,whittled,Whittle,en,0,1714338711628,""
en:cajoling,cajoling,cajole,en,0,1714339634463,""
en:posy,posy,posy,en,0,1714338452524,""
en:nip,nip,nip,en,0,1714338519114,""
en:skedaddle,skedaddle,skedaddle,en,0,1714335757925,""
en:runt,runt,runt,en,0,1714325715909,""
en:wagging,wagging,wag,en,0,1714335963335,""
en:flinched,flinched,flinch,en,0,1714325378636,""
en:bemused,bemused,bemuse,en,0,1714340910694,""
en:attrition,attrition,attrition,en,0,1714325605384,""
en:sheathed,sheathed,sheathe,en,0,1714324358406,""
en:homburg,homburg,homburg,en,0,1714325675516,""
en:baleful,baleful,baleful,en,0,1714339206299,""
en:fluttering,fluttering,flutter,en,0,1714340708497,""
en:hoover,hoover,Hoover,en,0,1714338946667,""
en:voluble,voluble,voluble,en,0,1714339449730,""
en:punters,punters,punter,en,0,1714682306400,""
en:trad,trad,trad,en,0,1714669710614,""
en:congregate,congregate,congregate,en,0,1714556874999,""
en:spluttered,spluttered,splutter,en,0,1714557135990,""
en:trawling,trawling,trawl,en,0,1714348456185,""
en:smug,smug,smug,en,0,1714738772654,""
en:glam,glam,glam,en,0,1714557062550,""
en:gyp,gyp,gyp,en,0,1714344021278,""
en:heft,heft,heft,en,0,1714670572634,""
en:gaudily,gaudily,gaudily,en,0,1714574992096,""
en:plod,plod,plod,en,0,1714668970276,""
en:dabble,dabble,dabble,en,0,1714556665298,""
en:smothering,smothering,smother,en,0,1714590964971,""
en:balm,balm,balm,en,0,1714761952634,""
en:glowering,glowering,glowering,en,0,1714699844295,""
en:hatchet,hatchet,hatchet,en,0,1714644308620,""
en:cachet,cachet,cachet,en,0,1714682416544,""
en:faze,faze,faze,en,0,1714701604759,""
en:Sanctimonious,Sanctimonious,sanctimonious,en,0,1714344262998,""
en:trough,trough,trough,en,0,1714343959068,""
en:wryest,wryest,wry,en,0,1714672317917,""
en:heirlooms,heirlooms,heirloom,en,0,1714787169920,""
en:superannuated,superannuated,superannuate,en,0,1714699482051,""
en:Stomp,Stomp,stomp,en,0,1714668980929,""
en:glare,glare,glare,en,0,1714643986990,""
en:tinker,tinker,tinker,en,0,1714682263372,""
en:sneers,sneers,sneer,en,0,1714557111866,""
en:prone,prone,prone,en,0,1714669777252,""
en:panto,panto,panto,en,0,1714761346903,""
en:louche,louche,louche,en,0,1714556900369,""
en:croaked,croaked,croak,en,0,1714775939893,""
en:mongrel,mongrel,mongrel,en,0,1714682407761,""
en:slouches,slouches,slouch,en,0,1714557096417,""
en:jaunts,jaunts,jaunt,en,0,1714644460065,""
en:oaths,oaths,oath,en,0,1714397141756,""
en:sussed,sussed,suss,en,0,1714761753987,""
en:prickling,prickling,prickle,en,0,1714574563833,""
en:moping,moping,mop,en,0,1714671516865,""
en:glowered,glowered,glower,en,0,1714764482585,""
en:stunted,stunted,stunt,en,0,1714739920002,""
en:blustery,blustery,blustery,en,0,1714612745746,""
en:Kneejerk,Kneejerk,knee-jerk,en,0,1714668764264,""
en:sneered,sneered,sneer,en,0,1714775970024,""
en:buffeting,buffeting,buffeting,en,0,1714670900092,""
en:scrimped,scrimped,scrimp,en,0,1714590228772,""
en:mottling,mottling,mottle,en,0,1714644622346,""
en:trotted,trotted,trot,en,0,1714344170807,""
en:snarling,snarling,snarl,en,0,1714776158809,""
en:snaring,snaring,snare,en,0,1714761454648,""
en:Smothered,Smothered,smother,en,0,1714669474234,""
en:striped,striped,striped,en,0,1714672757346,""
en:swatted,swatted,swat,en,0,1714775308703,""
en:shimmied,shimmied,shimmy,en,0,1714672260905,""
en:adjourning,adjourning,adjourn,en,0,1714776325186,""
en:pernicious,pernicious,pernicious,en,0,1714764038794,""
en:thunk,thunk,thunk,en,0,1714668959850,""
en:frighteners,frighteners,frightener,en,0,1714783480622,""
en:tatters,tatters,tatters,en,0,1714776148580,""
en:jarring,jarring,jar,en,0,1714349717107,""
en:expanse,expanse,expanse,en,0,1714524116043,""
en:onerous,onerous,onerous,en,0,1714358087281,""
en:remonstrating,remonstrating,remonstrate,en,0,1714644033722,""
en:fraught,fraught,fraught,en,0,1714701407653,""
en:formica,formica,Formica,en,0,1714344318499,""
en:faltered,faltered,falter,en,0,1714397058163,""
en:bauble,bauble,bauble,en,0,1714761313195,""
en:slogging,slogging,slog,en,0,1714590264064,""
en:scupper,scupper,scupper,en,0,1714683457765,""
en:cheeky,cheeky,cheeky,en,0,1714672849240,""
en:jutted,jutted,jut,en,0,1714761547964,""
en:tenement,tenement,tenement,en,0,1714787503951,""
en:chaff,chaff,chaff,en,0,1714639403897,""
en:forlornly,forlornly,forlornly,en,0,1714612760700,""
en:taut,taut,taut,en,0,1714596712850,""
en:wiles,wiles,wile,en,0,1714574847507,""
en:blithely,blithely,blithely,en,0,1714352287425,""
en:scuffed,scuffed,scuff,en,0,1714738815836,""
en:aghast,aghast,aghast,en,0,1714775959294,""
en:rummaging,rummaging,rummage,en,0,1714854196377,""
en:despondent,despondent,despondent,en,0,1714904880464,""
en:deuce,deuce,deuce,en,0,1714905212896,""
en:yore,yore,yore,en,0,1714875435150,""
en:drayman,drayman,drayman,en,0,1714855834545,""
en:repast,repast,repast,en,0,1715204008075,""
en:impelled,impelled,impel,en,0,1715292149713,""
en:contumacy,contumacy,contumacy,en,0,1715292068374,""
en:indorsed,indorsed,indorse,en,0,1715293631371,""
en:knave,knave,knave,en,0,1715293646527,""
en:nonplused,nonplused,nonplused,en,0,1715290662938,""
en:wearisome,wearisome,wearisome,en,0,1715290600914,""
en:alms,alms,alms,en,0,1715290896703,""
en:swooned,swooned,swoon,en,0,1715292315245,""
en:bock,bock,bock,en,0,1715205563299,""
en:hovel,hovel,hovel,en,0,1715293780241,""
en:mirth,mirth,mirth,en,0,1715290830390,""
en:transom,transom,transom,en,0,1715295655350,""
en:lopsided,lopsided,lopsided,en,0,1715984815548,""
en:crinkly,crinkly,crinkly,en,0,1716028834217,""
en:affability,affability,affability,en,0,1716084249966,""
en:befalls,befalls,befall,en,0,1716413192111,""
en:redress,redress,redress,en,0,1716411618267,""
en:cherubim,cherubim,cherub,en,0,1716237331643,""
en:crooned,crooned,croon,en,0,1716063111673,""
en:Norman,Norman,Norman,en,0,1716061274587,""
en:bier,bier,bier,en,0,1716061639439,""
en:jostle,jostle,jostle,en,0,1716062099604,""
en:loam,loam,loam,en,0,1716061951438,""
en:poltrooneries,poltrooneries,poltroonery,en,0,1716402298683,""
en:beseechingly,beseechingly,beseechingly,en,0,1716417664661,""
en:glen,glen,glen,en,0,1716086600506,""
en:sufferance,sufferance,sufferance,en,0,1716411645142,""
en:effigy,effigy,effigy,en,0,1716061673768,""
en:boon,boon,boon,en,0,1716418031489,""
en:retribution,retribution,retribution,en,0,1716413351156,""
en:crones,crones,crone,en,0,1716753390337,""
en:cheroot,cheroot,cheroot,en,0,1716065409660,""
en:fiends,fiends,fiend,en,0,1716067152221,""
en:flinty,flinty,flinty,en,0,1716061747435,""
en:knapsack,knapsack,knapsack,en,0,1716086256627,""
en:ruffian,ruffian,ruffian,en,0,1716416433697,""
en:cerulean,cerulean,cerulean,en,0,1716400676557,""
en:gully,gully,gully,en,0,1716417649722,""
en:wintry,wintry,wintry,en,0,1716755804142,""
en:moleskin,moleskin,moleskin,en,0,1716073682970,""
en:striven,striven,strive,en,0,1716073327390,""
en:puckishly,puckishly,puckishly,en,0,1716399029842,""
en:shared,shared,share,en,0,1716073685484,""
en:wafers,wafers,wafer,en,0,1716413256404,""
en:modishly,modishly,modishly,en,0,1716399036652,""
en:throwback,throwback,throwback,en,0,1716060691862,""
en:unworldly,unworldly,unworldly,en,0,1716061062373,""
en:cowering,cowering,cower,en,0,1716401147257,""
en:roving,roving,roving,en,0,1716417073555,""
en:sundry,sundry,sundry,en,0,1716067517923,""
en:thwart,thwart,thwart,en,0,1716061439810,""
en:weaving,weaving,weave,en,0,1716067241526,""
en:indignities,indignities,indignity,en,0,1716037919497,""
en:avuncular,avuncular,avuncular,en,0,1716399526023,""
en:foisted,foisted,foist,en,0,1716062765102,""
en:preen,preen,preen,en,0,1716155089959,""
en:snuffing,snuffing,snuff,en,0,1716038196599,""
en:shrugged,shrugged,shrug,en,0,1716086269196,""
en:straddled,straddled,straddle,en,0,1716066757741,""
en:follies,follies,Follies,en,0,1716237968771,""
en:harebrained,harebrained,harebrained,en,0,1716401269295,""
en:meekness,meekness,meekness,en,0,1716061232702,""
en:Shriven,Shriven,shriven,en,0,1716067575015,""
en:peddlers,peddlers,peddler,en,0,1716061596120,""
en:intercede,intercede,intercede,en,0,1716066923107,""
en:dapper,dapper,dapper,en,0,1716084977344,""
en:bobbed,bobbed,bob,en,0,1716753421395,""
en:hazy,hazy,hazy,en,0,1716037854348,""
en:larded,larded,lard,en,0,1716030316367,""
en:sallow,sallow,sallow,en,0,1716038077149,""
en:grimly,grimly,grimly,en,0,1716063775157,""
en:scourge,scourge,scourge,en,0,1716237881893,""
en:supercilious,supercilious,supercilious,en,0,1716757409506,""
en:girth,girth,girth,en,0,1716778334644,""
en:girdled,girdled,girdle,en,0,1716778343462,""
en:obsequiousness,obsequiousness,obsequiousness,en,0,1716842055087,""
en:tawny,tawny,tawny,en,0,1716841090426,""
en:uncouth,uncouth,uncouth,en,0,1716841136261,""
en:brook,brook,brook,en,0,1716841233627,""
en:perfunctorily,perfunctorily,perfunctorily,en,0,1717189965962,""
en:wanton,wanton,wanton,en,0,1717193332246,""
en:niggardly,niggardly,niggardly,en,0,1717189694146,""
en:gallant,gallant,gallant,en,0,1716850770417,""
en:litter,litter,litter,en,0,1717193421772,""
en:unerring,unerring,unerring,en,0,1717193092478,""
en:stoop,stoop,stoop,en,0,1717189685725,""
en:mottled,mottled,mottle,en,0,1716850394390,""
en:profusely,profusely,profusely,en,0,1717193795421,""
en:incensed,incensed,incense,en,0,1716850805574,""
en:propelled,propelled,propel,en,0,1716849606182,""
en:inextricable,inextricable,inextricable,en,0,1718312388316,""
en:jabbering,jabbering,jabber,en,0,1717711793297,""
en:coddled,coddled,coddle,en,0,1717703966843,""
en:foolhardiness,foolhardiness,foolhardiness,en,0,1717754992598,""
en:swop,swop,swop,en,0,1718242854637,""
en:Fair,Fair,fair,en,0,1717608707771,""
en:rustled,rustled,rustle,en,0,1717703564682,""
en:chasers,chasers,chaser,en,0,1717817421045,""
en:ogling,ogling,ogle,en,0,1717703915965,""
en:chummy,chummy,chummy,en,0,1717755373366,""
en:jilted,jilted,jilt,en,0,1717817169368,""
en:rue,rue,rue,en,0,1717634707954,""
en:garotte,garotte,garotte,en,0,1717699904499,""
en:minder,minder,minder,en,0,1717754955913,""
en:dab,dab,dab,en,0,1717703416367,""
en:lib,lib,lib,en,0,1717703476632,""
en:rifling,rifling,rifling,en,0,1717708831011,""
en:jot,jot,jot,en,0,1717755463603,""
en:conversation,conversation,conversation,en,0,1717755481564,""
en:stalked,stalked,stalked,en,0,1718311195351,""
en:conjectured,conjectured,conjecture,en,0,1717713954073,""
en:smother,smother,smother,en,0,1717711820837,""
en:jibes,jibes,jibe,en,0,1718318461650,""
en:niggled,niggled,niggle,en,0,1718311579143,""
en:sheaf,sheaf,sheaf,en,0,1717634909505,""
en:slopping,slopping,slop,en,0,1718312510653,""
en:shambles,shambles,shambles,en,0,1717712086613,""
en:begetters,begetters,begetter,en,0,1717638841546,""
en:caboodle,caboodle,caboodle,en,0,1717986067358,""
en:assuaged,assuaged,assuage,en,0,1717704057266,""
en:rotas,rotas,rota,en,0,1718045881524,""
en:meaty,meaty,meaty,en,0,1717867436065,""
en:Chastened,Chastened,chasten,en,0,1718312284035,""
en:crank,crank,crank,en,0,1717608711867,""
en:twine,twine,twine,en,0,1717634456027,""
en:noughts,noughts,nought,en,0,1718300649206,""
en:desultorily,desultorily,desultorily,en,0,1718138192009,""
en:trussed,trussed,truss,en,0,1717620039074,""
en:askance,askance,askance,en,0,1717730446914,""
en:hankering,hankering,hanker,en,0,1717711782624,""
en:tutting,tutting,tut,en,0,1718242973673,""
en:kneecapped,kneecapped,kneecap,en,0,1718301086439,""
en:contrition,contrition,contrition,en,0,1717703139274,""
en:treacle,treacle,treacle,en,0,1717712233401,""
en:sloughed,sloughed,slough,en,0,1718311772016,""
en:ruefully,ruefully,ruefully,en,0,1718312730705,""
en:queer,queer,queer,en,0,1717609420813,""
en:encroaching,encroaching,encroach,en,0,1718319965853,""
en:foregone,foregone,foregone,en,0,1717867188220,""
en:tenuous,tenuous,tenuous,en,0,1717755491081,""
en:Internecine,Internecine,internecine,en,0,1718302693746,""
en:waded,waded,Wade,en,0,1717702391463,""
en:ineluctable,ineluctable,ineluctable,en,0,1718045722372,""
en:gnawed,gnawed,gnaw,en,0,1718302169385,""
en:heathen,heathen,heathen,en,0,1718299285061,""
en:straddling,straddling,straddle,en,0,1718402845880,""
en:brooding,brooding,brooding,en,0,1718402904328,""
en:weave,weave,weave,en,0,1718401686901,""
en:plodding,plodding,plodding,en,0,1717986310123,""
en:swag,swag,swag,en,0,1718401388507,""
en:baulked,baulked,baulk,en,0,1718401005709,""
en:Cornicing,Cornicing,cornicing,en,0,1718401057381,""
en:champing,champing,champ,en,0,1718402151857,""
en:bleary,bleary,bleary,en,0,1717709125433,""
en:magpie,magpie,magpie,en,0,1717609064448,""
en:indomitable,indomitable,indomitable,en,0,1717712378882,""
en:tourniquet,tourniquet,tourniquet,en,0,1718402107810,""
en:ignominy,ignominy,ignominy,en,0,1717708884702,""
en:morass,morass,morass,en,0,1718312797644,""
en:silt,silt,silt,en,0,1717619771767,""
en:resolutely,resolutely,resolutely,en,0,1718402826917,""
en:gritty,gritty,gritty,en,0,1718402854386,""
en:tawdry,tawdry,tawdry,en,0,1717620155766,""
en:padded,padded,pad,en,0,1717700033060,""
en:venial,venial,venial,en,0,1717634542557,""
en:posited,posited,posit,en,0,1717634338040,""
en:dour,dour,dour,en,0,1717699785697,""
en:glutton,glutton,glutton,en,0,1717620532285,""
en:preened,preened,preen,en,0,1717817251008,""
en:ungodly,ungodly,ungodly,en,0,1717620252646,""
en:Bewildering,Bewildering,bewilder,en,0,1718468601060,""
en:withering,withering,withering,en,0,1718472139628,""
en:blaring,blaring,blaring,en,0,1718469839118,""
en:trawled,trawled,trawl,en,0,1718468695592,""
en:ancillary,ancillary,ancillary,en,0,1718462131691,""
en:slacker,slacker,slacker,en,0,1718472592013,""
en:slouched,slouched,slouch,en,0,1718471753840,""
en:bawled,bawled,bawl,en,0,1718469922247,""
en:sidled,sidled,sidle,en,0,1718472016288,""
en:festooned,festooned,festoon,en,0,1718461866500,""
en:outlandish,outlandish,outlandish,en,0,1718468426404,""
en:tiff,tiff,tiff,en,0,1718473457838,""
en:Ditto,Ditto,ditto,en,0,1718462222817,""
en:rogered,rogered,roger,en,0,1718473478178,""
en:prevaricating,prevaricating,prevaricate,en,0,1718469721130,""
en:Cursory,Cursory,cursory,en,0,1718463993142,""
en:cosh,cosh,cosh,en,0,1718468784260,""
en:qualms,qualms,qualm,en,0,1718469794293,""
en:abode,abode,abode,en,0,1718468886568,""
en:garish,garish,garish,en,0,1718461858665,""
en:consigning,consigning,consign,en,0,1718477574868,""
en:craggy,craggy,craggy,en,0,1718477953264,""
en:swilling,swilling,swill,en,0,1718486994597,""
en:Good,Good,good,en,0,1718561426655,""
en:creepers,creepers,creeper,en,0,1718560641211,""
en:barrow,barrow,barrow,en,0,1718561433819,""
en:poncing,poncing,Ponce,en,0,1718561835494,""
en:hedgerow,hedgerow,hedgerow,en,0,1718560213276,""
en:bale,bale,bale,en,0,1719271562760,""
en:creakier,creakier,creak,en,0,1719179313719,""
en:demurred,demurred,demur,en,0,1719098691505,""
en:flog,flog,flog,en,0,1718660460113,""
en:mulish,mulish,mulish,en,0,1719096797047,""
en:primly,primly,primly,en,0,1719098711778,""
en:curmudgeons,curmudgeons,curmudgeon,en,0,1719266152871,""
en:lintel,lintel,lintel,en,0,1718804701473,""
en:Kickbacks,Kickbacks,kickback,en,0,1718660853039,""
en:plaited,plaited,plait,en,0,1718804656496,""
en:you,you,you,en,0,1719173212670,""
en:wry,wry,wry,en,0,1719147650317,""
en:scatty,scatty,scatty,en,0,1719249210975,""
en:bespoke,bespoke,bespoke,en,0,1719147116688,""
en:flunkies,flunkies,flunkey,en,0,1718832037895,""
en:mellifluous,mellifluous,mellifluous,en,0,1718831877902,""
en:ribald,ribald,ribald,en,0,1719098464007,""
en:sacrament,sacrament,sacrament,en,0,1719265386413,""
en:'fessing,'fessing,Fès,en,0,1719100027681,""
en:kibble,kibble,kibble,en,0,1719249113331,""
en:turgid,turgid,turgid,en,0,1719265099797,""
en:copse,copse,copse,en,0,1719270934525,""
en:tendrils,tendrils,tendril,en,0,1718802832300,""
en:defiled,defiled,defile,en,0,1719232950623,""
en:perky,perky,perky,en,0,1718831747434,""
en:staves,staves,stave,en,0,1718831636734,""
en:wreath,wreath,wreath,en,0,1718804671137,""
en:teetered,teetered,teeter,en,0,1719099842582,""
en:spliff,spliff,spliff,en,0,1719272241483,""
en:folly,folly,folly,en,0,1719173216832,""
en:taper,taper,taper,en,0,1719232441780,""
en:jaunt,jaunt,jaunt,en,0,1719271957435,""
en:commiserating,commiserating,commiserate,en,0,1718660632675,""
en:scruff,scruff,scruff,en,0,1719096840731,""
en:stile,stile,stile,en,0,1719247446670,""
en:inane,inane,inane,en,0,1719099523411,""
en:questing,questing,quest,en,0,1718832024798,""
en:smarmy,smarmy,smarmy,en,0,1719246959478,""
en:hymnals,hymnals,hymnal,en,0,1719099650339,""
en:peeved,peeved,peeve,en,0,1719233722100,""
en:sheepish,sheepish,sheepish,en,0,1718803476120,""
en:humbug,humbug,humbug,en,0,1719233757637,""
en:snivelling,snivelling,snivel,en,0,1718832223791,""
en:shenanigans,shenanigans,shenanigans,en,0,1718805559283,""
en:winch,winch,winch,en,0,1719271292512,""
en:swotted,swotted,swot,en,0,1718832535600,""
en:blithering,blithering,blithering,en,0,1718805098504,""
en:wench,wench,wench,en,0,1719233751569,""
en:twitching,twitching,twitch,en,0,1719103389428,""
en:swathing,swathing,swath,en,0,1719100160017,""
en:scrunched,scrunched,scrunch,en,0,1719271837042,""
en:rejoiced,rejoiced,rejoice,en,0,1719173556991,""
en:shirking,shirking,shirk,en,0,1719179261210,""
en:sniggering,sniggering,snigger,en,0,1718660896119,""
en:tidying,tidying,tidy,en,0,1719271695857,""
en:windfalls,windfalls,windfall,en,0,1719179586911,""
en:snagged,snagged,snag,en,0,1719147346267,""
en:wistfully,wistfully,wistfully,en,0,1719096607368,""
en:brambles,brambles,bramble,en,0,1719270882634,""
en:sanctimonious,sanctimonious,sanctimonious,en,0,1719098361207,""
en:chink,chink,chink,en,0,1719063705287,""
en:foibles,foibles,foible,en,0,1719271793976,""
en:dinky,dinky,dinky,en,0,1718805311147,""
en:scruffy,scruffy,scruffy,en,0,1719099750658,""
en:wistful,wistful,wistful,en,0,1718805104750,""
en:scullery,scullery,scullery,en,0,1719103665190,""
en:churlish,churlish,churlish,en,0,1719247427489,""
en:flailing,flailing,flail,en,0,1719248873809,""
en:nubile,nubile,nubile,en,0,1718661647628,""
en:middling,middling,middling,en,0,1719350023387,""
en:wilful,wilful,wilful,en,0,1719350785816,""
en:snide,snide,snide,en,0,1719351035416,""
en:apposite,apposite,apposite,en,0,1719356015463,""
en:muss,muss,muss,en,0,1719356071487,""
en:rampaging,rampaging,rampage,en,0,1719356332596,""
en:jumbo,jumbo,jumbo,en,0,1719363558268,""
en:gelded,gelded,geld,en,0,1719363610705,""
en:bolter,bolter,Bolt,en,0,1719363616261,""
en:blustered,blustered,bluster,en,0,1719363725211,""
en:reams,reams,ream,en,0,1719403746437,""
en:toke,toke,toke,en,0,1719405298211,""
en:wryly,wryly,wryly,en,0,1719405623451,""
en:balmy,balmy,balmy,en,0,1719406111210,""
en:contrived,contrived,contrived,en,0,1719525271518,""
en:garret,garret,garret,en,0,1719525462503,""
en:shunted,shunted,shunt,en,0,1719604957393,""
en:rueful,rueful,rueful,en,0,1719613494734,""
en:truancy,truancy,truancy,en,0,1719666548317,""
en:bonniest,bonniest,bonnie,en,0,1719666572002,""
en:crock,crock,crock,en,0,1719666612848,""
en:rankled,rankled,rankle,en,0,1719672749946,""
en:daft,daft,daft,en,0,1719672949325,""
en:hod,hod,hod,en,0,1719673101081,""
en:vicarious,vicarious,vicarious,en,0,1719673581368,""
en:pish,pish,pish,en,0,1719673666072,""
en:patter,patter,patter,en,0,1719673672061,""
en:remonstrate,remonstrate,remonstrate,en,0,1719673822232,""
en:dualled,dualled,dual,en,0,1719699747371,""
en:overtake,overtake,overtake,en,0,1719699806563,""
en:inexorably,inexorably,inexorably,en,0,1719699966680,""
en:carriageway,carriageway,carriageway,en,0,1719700814324,""
en:plying,plying,ply,en,0,1719701230600,""
en:ropiest,ropiest,rope,en,0,1719701376847,""
en:golem,golem,golem,en,0,1719701538498,""
en:grafting,grafting,graft,en,0,1719701925458,""
en:guile,guile,guile,en,0,1719703147703,""
